,fit,vac,mse,rmse,mae,aic,bic,model,group
3128,ind_LaR,0.09811279269552287,0.08463752379964,0.2600675919462484,0.29092528903421233,-228.93775669754342,-205.4912250236506,LaR,control
3129,ind_LaR,0.09626834629859482,0.19088889356588937,0.4141725996952531,0.43690833542734037,-139.326054280934,-116.34116225652912,LaR,control
3130,ind_LaR,0.28954323423503403,0.09218260107103661,0.2561959603705921,0.30361587750155067,-182.25464548188756,-160.37729429229773,LaR,control
3131,ind_LaR,0.07869335061571836,0.1202940997987108,0.31483140343552546,0.3468343982345332,-189.54593888753567,-166.2812315795005,LaR,control
3132,ind_LaR,0.04418972528575893,0.10972865672129148,0.2957789489056385,0.331253161073659,-165.40881157131804,-143.63924610114867,LaR,control
3133,ind_LaR,0.17862976830979438,0.12249188915281328,0.29826006441587893,0.34998841288364574,-183.5722043699369,-160.49307064672638,LaR,control
3134,ind_LaR,0.05521879339526403,0.12111653388634565,0.30711790920397497,0.3480180079914625,-138.21415590979993,-117.4775700709624,LaR,control
3135,ind_LaR,0.080917803673905,0.15091871679294802,0.3532452160676951,0.38848258235466365,-169.21037476219232,-145.854296110981,LaR,control
3136,ind_LaR,0.22039614866930124,0.1451995245357696,0.3583659648087726,0.38105055377963903,-140.2310089937952,-118.57053576841692,LaR,control
3137,ind_LaR,0.07132368396422595,0.08635967645214629,0.25029350089637603,0.2938701693812189,-236.72037966376197,-212.92086157148964,LaR,control
3138,ind_LaR,0.018082569130464687,0.11171411097525595,0.2864381300468064,0.3342366092684282,-201.18122516534754,-177.73469349145472,LaR,control
3139,ind_LaR,0.014214770734636728,0.10130921820780753,0.28509749553590075,0.31829109036824693,-204.0890536594426,-180.91665485291216,LaR,control
3140,ind_LaR,0.013870977923731487,0.14528252818964346,0.3456890572131772,0.38115945244692995,-142.11322185381425,-120.34365638364487,LaR,control
3141,ind_LaR,0.19456355752456211,0.10622129815575165,0.27826282675305136,0.32591609066714033,-212.94975619555936,-189.23719530149265,LaR,control
3142,ind_LaR,0.08308905429531077,0.1135768251304614,0.28383847005099205,0.33701160978586686,-195.17702816872216,-171.912320860687,LaR,control
3143,ind_LaR,0.012449010105424096,0.029488789519558377,0.13277697902132643,0.17172300230184184,-337.8982555188477,-314.36217086727635,LaR,control
3144,ind_LaR,0.13287613690686162,0.15319490210676387,0.36291431723327217,0.39140120350704577,-130.2074995652905,-108.88246889308732,LaR,control
3145,ind_LaR,0.01702262258888465,0.06961390494348038,0.15115922441954738,0.26384447112547266,-195.18327583401341,-173.7450361219485,LaR,control
3146,ind_LaR,0.10396877535392501,0.2018708475513969,0.429040982409384,0.44930039789810655,-92.40877366889139,-72.30181512751605,LaR,control
3147,ind_LaR,0.17263721907171425,0.1456286786736603,0.32319309496638116,0.3816132579898926,-155.4025674332591,-132.90428040028672,LaR,control
3148,ind_LaR,0.21622891998842575,0.06744286321716159,0.18515147303876062,0.2596976380661973,-221.98623142731518,-199.58850409972592,LaR,control
3149,ind_LaR,0.1959459783594777,0.1481427030316246,0.3631935643028631,0.3848931059809004,-142.4046578481007,-120.52730665851088,LaR,control
3150,all_LaR,0.04047813005814893,0.1526388509897634,0.35855747813075667,0.39069022382158913,-8797.702008809483,-8739.62331805652,LaR,all
3151,cocaine_LaR,0.04246386389820411,0.15281921895091977,0.3558290182000242,0.39092098811770104,-4759.024563373837,-4706.454665485037,LaR,cocaine
3152,control_LaR,0.03748628884995764,0.1427410367495518,0.3422698989540664,0.3778108478452568,-4161.614758198454,-4110.568317017545,LaR,control
3153,ind_LaR,0.09929379610145661,0.07555405683419678,0.23358991231036938,0.27487098216108,-271.28557216864755,-246.8190823269917,LaR,cocaine
3154,ind_LaR,0.020274370315922052,0.16909343181425332,0.3778397398675582,0.4112097175581498,-195.27646390235367,-170.18903821731527,LaR,cocaine
3155,ind_LaR,0.10770386362645612,0.09488454565833851,0.24200381914055244,0.3080333515357363,-224.57472683877126,-200.86216594470454,LaR,cocaine
3156,ind_LaR,0.09159663845065391,0.1959710823964005,0.41829155183909894,0.4426862121146315,-174.3150039927888,-149.37884237259783,LaR,cocaine
3157,ind_LaR,0.28879325282354495,0.1180480656392069,0.3247488936768442,0.34358123586599854,-236.26294478203982,-211.25083334403607,LaR,cocaine
